HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:40096	BMP7-AS1	BMP7 antisense RNA 1	Approved	RNA, long non-coding			20q13.31	102723590	ENSG00000235032	OTTHUMG00000032810	1987	Antisense RNAs
HGNC:54364	BMP8B-AS1	BMP8B antisense RNA 1	Approved	RNA, long non-coding			1p34.2	105378666	ENSG00000285905		1987	Antisense RNAs
HGNC:53727	BNC2-AS1	BNC2 antisense RNA 1	Approved	RNA, long non-coding		RP11-62F24.2	9p22.2	111216284	ENSG00000234779	OTTHUMG00000019591	1987	Antisense RNAs
HGNC:35125	BOK-AS1	BOK antisense RNA 1	Approved	RNA, long non-coding	BOKAS	NCRNA00151, NAToB	2q37.3	100379249	ENSG00000234235	OTTHUMG00000151556	1987	Antisense RNAs
HGNC:55591	BRPF3-AS1	BRPF3 antisense RNA 1	Approved	RNA, long non-coding			6p21.31	102723648	ENSG00000246982		1987	Antisense RNAs
HGNC:40614	BRWD1-AS1	BRWD1 antisense RNA 1	Approved	RNA, long non-coding			21q22.2	100874093	ENSG00000238141	OTTHUMG00000133705	1987	Antisense RNAs
HGNC:16423	BRWD1-AS2	BRWD1 antisense RNA 2	Approved	RNA, long non-coding	C21orf87, NCRNA00257, BRWD1-IT2		21q22.2	103091865	ENSG00000255568	OTTHUMG00000066154	1987	Antisense RNAs
HGNC:55286	BSG-AS1	BSG antisense RNA 1	Approved	RNA, long non-coding			19p13.3	105372233	ENSG00000267751		1987	Antisense RNAs
HGNC:40102	BSN-AS1	BSN antisense RNA 1	Approved	RNA, long non-coding			3p21.31	106478963	ENSG00000235120	OTTHUMG00000156880	1987	Antisense RNAs
HGNC:40728	BTBD3-AS1	BTBD3 antisense RNA 1	Approved	RNA, long non-coding			20p12.2	121832811	ENSG00000236526	OTTHUMG00000031890	1987	Antisense RNAs
HGNC:40959	BTBD9-AS1	BTBD9 antisense RNA 1	Approved	RNA, long non-coding			6p21.2	101929425	ENSG00000226533	OTTHUMG00000014632	1987	Antisense RNAs
HGNC:53145	BTG3-AS1	BTG3 antisense RNA 1	Approved	RNA, long non-coding		ASBEL	21q21.1	110806272	ENSG00000280594	OTTHUMG00000190270	1987	Antisense RNAs
HGNC:21223	BVES-AS1	BVES antisense RNA 1	Approved	RNA, long non-coding	C6orf112	bA99L11.2	6q21	154442	ENSG00000203808	OTTHUMG00000015292	1987	Antisense RNAs
HGNC:40839	BZW1-AS1	BZW1 antisense RNA 1	Approved	RNA, long non-coding			2q33.1	101927795	ENSG00000230408	OTTHUMG00000154546	1987	Antisense RNAs
HGNC:55861	C10orf67-AS1	C10orf67 antisense RNA 1	Approved	RNA, long non-coding			10p12.2	105376453	ENSG00000224215		1987	Antisense RNAs
HGNC:45007	C10orf71-AS1	C10orf71 antisense RNA 1	Approved	RNA, long non-coding			10q11.23	100506769	ENSG00000236208	OTTHUMG00000018189	1987	Antisense RNAs
HGNC:56185	C12orf42-AS1	C12orf42 antisense RNA 1	Approved	RNA, long non-coding			12q23.2	101929058	ENSG00000257860		1987	Antisense RNAs
HGNC:55936	C12orf75-AS1	C12orf75 antisense RNA 1	Approved	RNA, long non-coding		KCCAT198	12q23.3	105369954	ENSG00000257642		1987	Antisense RNAs
HGNC:41091	C1orf167-AS1	C1orf167 antisense RNA 1	Approved	RNA, long non-coding			1p36.22	102724659	ENSG00000177553	OTTHUMG00000037775	1987	Antisense RNAs
HGNC:44351	C1QTNF1-AS1	C1QTNF1 antisense RNA 1	Approved	RNA, long non-coding			17q25.3	100507410	ENSG00000265096	OTTHUMG00000132159	1987	Antisense RNAs
HGNC:40683	C1QTNF7-AS1	C1QTNF7 antisense RNA 1	Approved	RNA, long non-coding			4p15.32	101929095	ENSG00000249252	OTTHUMG00000160132	1987	Antisense RNAs
HGNC:39906	C1QTNF9-AS1	C1QTNF9 antisense RNA 1	Approved	RNA, long non-coding			13q12.12	100874232	ENSG00000240868	OTTHUMG00000016579	1987	Antisense RNAs
HGNC:27461	C1RL-AS1	C1RL antisense RNA 1	Approved	RNA, long non-coding		MATL2963	12p13.31	283314	ENSG00000205885	OTTHUMG00000168164	1987	Antisense RNAs
HGNC:49464	C2-AS1	C2 antisense RNA 1	Approved	RNA, long non-coding			6p21.33	102060414	ENSG00000281756	OTTHUMG00000189556	1987	Antisense RNAs
HGNC:1290	EPCIP-AS1	EPCIP antisense RNA 1	Approved	RNA, long non-coding	C21orf49, C21orf62-AS1		21q22.11	54067	ENSG00000205930	OTTHUMG00000064992	1987	Antisense RNAs
HGNC:54045	C2CD4D-AS1	C2CD4D and THEM5 antisense RNA 1	Approved	RNA, long non-coding			1q21.3	100132111	ENSG00000234614		1987	Antisense RNAs
HGNC:55961	C2CD5-AS1	C2CD5 antisense RNA 1	Approved	RNA, long non-coding			12p12.1	105369692	ENSG00000250166		1987	Antisense RNAs
HGNC:56377	C2orf74-AS1	C2orf74 antisense RNA 1	Approved	RNA, long non-coding		AC016747.2	2p15	105374758	ENSG00000271889		1987	Antisense RNAs
HGNC:41063	CFAP20DC-AS1	CFAP20DC antisense RNA 1	Approved	RNA, long non-coding	C3orf67-AS1		3p14.2	101929238	ENSG00000242428	OTTHUMG00000159203	1987	Antisense RNAs
HGNC:39753	C4A-AS1	C4A antisense RNA 1	Approved	RNA, long non-coding			6p21.33	106478955	ENSG00000233627	OTTHUMG00000137496	1987	Antisense RNAs
HGNC:39752	C4B-AS1	C4B antisense RNA 1	Approved	RNA, long non-coding			6p21.33	106480730	ENSG00000229776	OTTHUMG00000137467	1987	Antisense RNAs
HGNC:41061	C5orf34-AS1	C5orf34 antisense RNA 1	Approved	RNA, long non-coding			5p12	105374749	ENSG00000248554	OTTHUMG00000162234	1987	Antisense RNAs
HGNC:52969	LINC03123	long intergenic non-protein coding RNA 3123	Approved	RNA, long non-coding	C5orf64-AS1		5q12.1	100506526	ENSG00000251575	OTTHUMG00000162439	1987	Antisense RNAs
HGNC:39767	C6orf47-AS1	C6orf47 antisense RNA 1	Approved	RNA, long non-coding			6p21.33	106480731	ENSG00000227198	OTTHUMG00000057503	1987	Antisense RNAs
HGNC:27840	C8orf34-AS1	C8orf34 antisense RNA 1	Approved	RNA, long non-coding			8q13.2	286189	ENSG00000248801	OTTHUMG00000164449	1987	Antisense RNAs
HGNC:50444	CFAP418-AS1	CFAP418 antisense RNA 1	Approved	RNA, long non-coding	C8orf37-AS1	tospeak	8q22.1	100616530	ENSG00000253773	OTTHUMG00000164661	1987	Antisense RNAs
HGNC:51657	CA3-AS1	CA3 antisense RNA 1	Approved	RNA, long non-coding			8q21.2	100996348	ENSG00000253549	OTTHUMG00000164943	1987	Antisense RNAs
HGNC:56165	CACNA1B-AS1	CACNA1B antisense RNA 1	Approved	RNA, long non-coding			9q34.3	105376331			1987	Antisense RNAs
HGNC:40119	CACNA1C-AS1	CACNA1C antisense RNA 1	Approved	RNA, long non-coding			12p13.33	100652846	ENSG00000246627	OTTHUMG00000168139	1987	Antisense RNAs
HGNC:40118	CACNA1C-AS2	CACNA1C antisense RNA 2	Approved	RNA, long non-coding			12p13.33	100874235	ENSG00000256271	OTTHUMG00000168138	1987	Antisense RNAs
HGNC:40117	CACNA1C-AS3	CACNA1C antisense RNA 3	Approved	RNA, long non-coding			12p13.33	106478964	ENSG00000256769	OTTHUMG00000168137	1987	Antisense RNAs
HGNC:40116	CACNA1C-AS4	CACNA1C antisense RNA 4	Approved	RNA, long non-coding			12p13.33	100874234	ENSG00000256025	OTTHUMG00000168136	1987	Antisense RNAs
HGNC:27377	CACNA1G-AS1	CACNA1G antisense RNA 1	Approved	RNA, long non-coding		CAS1	17q21.33	253962	ENSG00000250107	OTTHUMG00000162163	1987	Antisense RNAs
HGNC:40120	CACNA2D1-AS1	CACNA2D1 antisense RNA 1	Approved	RNA, long non-coding			7q21.11	101927356	ENSG00000223770	OTTHUMG00000154779	1987	Antisense RNAs
HGNC:40702	CACNA2D3-AS1	CACNA2D3 antisense RNA 1	Approved	RNA, long non-coding			3p14.3	100874237	ENSG00000243715	OTTHUMG00000158579	1987	Antisense RNAs
HGNC:31391	CACTIN-AS1	CACTIN antisense RNA 1	Approved	RNA, long non-coding	C19orf29OS, C19orf29-AS1		19p13.3	404665	ENSG00000226800	OTTHUMG00000180807	1987	Antisense RNAs
HGNC:56177	CADM1-AS1	CADM1 antisense RNA 1	Approved	RNA, long non-coding			11q23.3	105369507	ENSG00000256315		1987	Antisense RNAs
HGNC:41248	CADM2-AS1	CADM2 antisense RNA 1	Approved	RNA, long non-coding			3p12.1	100874038	ENSG00000239519	OTTHUMG00000158987	1987	Antisense RNAs
HGNC:41247	CADM2-AS2	CADM2 antisense RNA 2	Approved	RNA, long non-coding			3p12.1	100874037	ENSG00000241648	OTTHUMG00000158991	1987	Antisense RNAs
HGNC:40812	CADM3-AS1	CADM3 antisense RNA 1	Approved	RNA, long non-coding		CTA-134P22.2	1q23.2	100131825	ENSG00000225670	OTTHUMG00000037178	1987	Antisense RNAs
HGNC:55863	CALCRL-AS1	CALCRL and TFPI antisense RNA 1	Approved	RNA, long non-coding			2q32.1	105373786	ENSG00000224063		1987	Antisense RNAs
HGNC:40971	CALHM6-AS1	CALHM6 antisense RNA 1	Approved	RNA, long non-coding		RP1-93H18.6	6q22.1	116435295	ENSG00000244158	OTTHUMG00000159342	1987	Antisense RNAs
HGNC:44682	CALML3-AS1	CALML3 antisense RNA 1	Approved	RNA, long non-coding			10p15.1	100132159	ENSG00000205488	OTTHUMG00000168090	1987	Antisense RNAs
HGNC:56057	CAMK2G-AS1	CAMK2G antisense RNA 1	Approved	RNA, long non-coding			10q22.2	123706515	ENSG00000224195		1987	Antisense RNAs
HGNC:40856	CAMTA1-AS1	CAMTA1 antisense RNA 1	Approved	RNA, long non-coding			1p36.23	101928836	ENSG00000225126	OTTHUMG00000001220	1987	Antisense RNAs
HGNC:40855	CAMTA1-AS2	CAMTA1 antisense RNA 2	Approved	RNA, long non-coding			1p36.23	102725193	ENSG00000237728	OTTHUMG00000001219	1987	Antisense RNAs
HGNC:40854	CAMTA1-AS3	CAMTA1 antisense RNA 3	Approved	RNA, long non-coding		AL512330.1	1p36.31	127138864	ENSG00000237365		1987	Antisense RNAs
HGNC:55342	CAMTA2-AS1	CAMTA2 antisense RNA 1	Approved	RNA, long non-coding			17p13.2	101927979	ENSG00000262678		1987	Antisense RNAs
HGNC:56068	CAPN1-AS1	CAPN1 antisense RNA 1	Approved	RNA, long non-coding			11q13.1	728975	ENSG00000254614		1987	Antisense RNAs
HGNC:40769	CAPS2-AS1	CAPS2 antisense RNA 1	Approved	RNA, long non-coding			12q21.1	107983975	ENSG00000254451	OTTHUMG00000165409	1987	Antisense RNAs
HGNC:40766	CARD11-AS1	CARD11 antisense RNA 1	Approved	RNA, long non-coding			7p22.2	101927256	ENSG00000237286	OTTHUMG00000152115	1987	Antisense RNAs
HGNC:51408	CARD8-AS1	CARD8 antisense RNA 1	Approved	RNA, long non-coding		LOC100505812, AC008392.1	19q13.33	100505812	ENSG00000268001	OTTHUMG00000183194	1987	Antisense RNAs
HGNC:51188	CARNMT1-AS1	CARNMT1 antisense RNA 1	Approved	RNA, long non-coding	C9orf41-AS1		9q21.13	101927380	ENSG00000203321	OTTHUMG00000020029	1987	Antisense RNAs
HGNC:40125	CARS1-AS1	CARS1 antisense RNA 1	Approved	RNA, long non-coding	CARS-AS1		11p15.4	100852407	ENSG00000247473	OTTHUMG00000165360	1987	Antisense RNAs
HGNC:40126	CASK-AS1	CASK antisense RNA 1	Approved	RNA, long non-coding			Xp11.4	100873928	ENSG00000233033	OTTHUMG00000021372	1987	Antisense RNAs
HGNC:41080	CATIP-AS1	CATIP antisense RNA 1	Approved	RNA, long non-coding			2q35	101928513	ENSG00000225062	OTTHUMG00000155067	1987	Antisense RNAs
HGNC:41079	CATIP-AS2	CATIP antisense RNA 2	Approved	RNA, long non-coding			2q35	103689911	ENSG00000237281	OTTHUMG00000155145	1987	Antisense RNAs
HGNC:40517	CAVIN2-AS1	CAVIN2 and TMEFF2 antisense RNA 1	Approved	RNA, long non-coding		LOC105373813	2q32.3	105373813	ENSG00000233766	OTTHUMG00000154331	1987	Antisense RNAs
HGNC:55571	CBLL1-AS1	CBLL1 antisense RNA 1	Approved	RNA, long non-coding			7q22.3	101927974	ENSG00000241764		1987	Antisense RNAs
HGNC:55777	CBR1-AS1	CBR1 antisense RNA 1	Approved	RNA, long non-coding			21q22.12	100133286	ENSG00000230212		1987	Antisense RNAs
HGNC:43664	CBR3-AS1	CBR3 antisense RNA 1	Approved	RNA, long non-coding		PlncRNA-1	21q22.12	100506428	ENSG00000236830	OTTHUMG00000086607	1987	Antisense RNAs
HGNC:41142	CCDC13-AS1	CCDC13 antisense RNA 1	Approved	RNA, long non-coding			3p22.1	100874114	ENSG00000173811	OTTHUMG00000156256	1987	Antisense RNAs
HGNC:53019	CCDC13-AS2	CCDC13 antisense RNA 2	Approved	RNA, long non-coding	LINC02158		3p22.1	729083	ENSG00000225611	OTTHUMG00000156257	1987	Antisense RNAs
HGNC:51340	CCDC144NL-AS1	CCDC144NL antisense RNA 1	Approved	RNA, long non-coding			17p11.2	440416	ENSG00000233098	OTTHUMG00000178937	1987	Antisense RNAs
HGNC:44134	CCDC148-AS1	CCDC148 antisense RNA 1	Approved	RNA, long non-coding			2q24.1	554201	ENSG00000227480	OTTHUMG00000153964	1987	Antisense RNAs
HGNC:52262	CCDC18-AS1	CCDC18 antisense RNA 1	Approved	RNA, long non-coding		ENST00000440778.1	1p22.1	100131564	ENSG00000223745	OTTHUMG00000010705	1987	Antisense RNAs
HGNC:44105	CCDC183-AS1	CCDC183 antisense RNA 1	Approved	RNA, long non-coding	KIAA1984-AS1		9q34.3	100131193	ENSG00000228544	OTTHUMG00000020946	1987	Antisense RNAs
HGNC:51715	CCDC28A-AS1	CCDC28A antisense RNA 1	Approved	RNA, long non-coding	GVQW2		6q24.1	100507462	ENSG00000279968	OTTHUMG00000189248	1987	Antisense RNAs
HGNC:41089	CCDC39-AS1	CCDC39 antisense RNA 1	Approved	RNA, long non-coding			3q26.33	100874112	ENSG00000243187	OTTHUMG00000157929	1987	Antisense RNAs
HGNC:56107	CCDC54-AS1	CCDC54 antisense RNA 1	Approved	RNA, long non-coding			3q13.12	101929579	ENSG00000239828		1987	Antisense RNAs
HGNC:56314	CCDC86-AS1	CCDC86 antisense RNA 1	Approved	RNA, long non-coding		RP5-1148A21.3, lncRP5	11q12.2	127138859	ENSG00000256813		1987	Antisense RNAs
HGNC:55505	CCDC90B-AS1	CCDC90B antisense RNA 1	Approved	RNA, long non-coding			11q14.1	120883614	ENSG00000255234		1987	Antisense RNAs
HGNC:55229	CCL3-AS1	CCL3 antisense RNA 1	Approved	RNA, long non-coding			17q12	102724850	ENSG00000277089		1987	Antisense RNAs
HGNC:40164	CCN2-AS1	CCN2 antisense RNA 1	Approved	RNA, long non-coding		AL133346.1	6q23.2	122152366	ENSG00000227220	OTTHUMG00000150056	1987	Antisense RNAs
HGNC:49398	CCND2-AS1	CCND2 antisense RNA 1	Approved	RNA, long non-coding	CCND2-AS2		12p13.32	103752584	ENSG00000255920	OTTHUMG00000168157	1987	Antisense RNAs
HGNC:40130	CCNT2-AS1	CCNT2 antisense RNA 1	Approved	RNA, long non-coding			2q21.3	100129961	ENSG00000224043	OTTHUMG00000154855	1987	Antisense RNAs
HGNC:55252	CCNY-AS1	CCNY antisense RNA 1	Approved	RNA, long non-coding		AL117336.3	10p11.21	118732302	ENSG00000271335		1987	Antisense RNAs
HGNC:55665	CD101-AS1	CD101 antisense RNA 1	Approved	RNA, long non-coding			1p13.1	101929099	ENSG00000236137		1987	Antisense RNAs
HGNC:55765	CD109-AS1	CD109 antisense RNA 1	Approved	RNA, long non-coding			6q13	101928489	ENSG00000231652		1987	Antisense RNAs
HGNC:54071	CD200R1L-AS1	CD200R1L antisense RNA 1	Approved	RNA, long non-coding			3q13.2	100129297	ENSG00000242770		1987	Antisense RNAs
HGNC:43896	CD27-AS1	CD27 antisense RNA 1	Approved	RNA, long non-coding			12p13.31	678655	ENSG00000215039	OTTHUMG00000168315	1987	Antisense RNAs
HGNC:26480	CD300LD-AS1	CD300LD antisense RNA 1	Approved	RNA, long non-coding	C17orf77	FLJ31882	17q25.1	146723	ENSG00000182352	OTTHUMG00000067611	1987	Antisense RNAs
HGNC:40133	CD44-AS1	CD44 antisense RNA 1	Approved	RNA, long non-coding		RP1-68D18.4, hLinfRNA5	11p13	109729172	ENSG00000255443	OTTHUMG00000166327	1987	Antisense RNAs
HGNC:55455	CD63-AS1	CD63 antisense RNA 1	Approved	RNA, long non-coding			12q13.2	105369779	ENSG00000258056		1987	Antisense RNAs
HGNC:49384	CD81-AS1	CD81 antisense RNA 1	Approved	RNA, long non-coding			11p15.5	101927682	ENSG00000238184	OTTHUMG00000009760	1987	Antisense RNAs
HGNC:56287	CD82-AS1	CD82 antisense RNA 1	Approved	RNA, long non-coding			11p11.2	126568847	ENSG00000254693		1987	Antisense RNAs
HGNC:54314	CDC42-AS1	CDC42 antisense RNA 1	Approved	RNA, long non-coding			1p36.12	112268223	ENSG00000285752		1987	Antisense RNAs
HGNC:56370	CDC42EP3-AS1	CDC42EP3 antisense RNA 1	Approved	RNA, long non-coding		AC006369.1	2p22.2	127379718	ENSG00000236213		1987	Antisense RNAs
HGNC:55989	CDH13-AS1	CDH13 antisense RNA 1	Approved	RNA, long non-coding		RP11-543N12.1	16q23.3	105371368	ENSG00000261410		1987	Antisense RNAs
HGNC:56243	CDH13-AS2	CDH13 antisense RNA 2	Approved	RNA, long non-coding			16q23.3	102724163	ENSG00000260228		1987	Antisense RNAs
HGNC:53088	CDH18-AS1	CDH18 antisense RNA 1	Approved	RNA, long non-coding			5p14.3	102725105	ENSG00000249854	OTTHUMG00000162015	1987	Antisense RNAs
HGNC:31433	CDH23-AS1	CDH23 antisense RNA 1	Approved	RNA, long non-coding	C10orf106, NCRNA00223	bA327E2.3	10q22.1	102723377	ENSG00000223817	OTTHUMG00000018425	1987	Antisense RNAs
HGNC:56084	CDH3-AS1	CDH3 antisense RNA 1	Approved	RNA, long non-coding			16q22.1	123706523	ENSG00000260577		1987	Antisense RNAs
HGNC:55399	CDH8-AS1	CDH8 antisense RNA 1	Approved	RNA, long non-coding			16q21	119863871	ENSG00000260115		1987	Antisense RNAs
HGNC:55677	CDK5R2-AS1	CDK5R2 antisense RNA 1	Approved	RNA, long non-coding			2q35	121847983	ENSG00000235024		1987	Antisense RNAs
HGNC:40141	CDK6-AS1	CDK6 antisense RNA 1	Approved	RNA, long non-coding		BALR-2	7q21.2	101927497	ENSG00000237819	OTTHUMG00000155818	1987	Antisense RNAs
HGNC:42399	CDKN1A-AS1	CDKN1A antisense RNA 1	Approved	RNA, long non-coding		p21NAT	6p21.1	100861512			1987	Antisense RNAs
HGNC:23831	CDKN2A-AS1	CDKN2A antisense RNA 1	Approved	RNA, long non-coding	C9orf53, CDKN2A-DT	bA149I2.3	9p21.3	51198	ENSG00000224854	OTTHUMG00000019687	1987	Antisense RNAs
HGNC:34341	CDKN2B-AS1	CDKN2B antisense RNA 1	Approved	RNA, long non-coding	CDKN2BAS	ANRIL, RP11-145E5.4, NCRNA00089, p15AS, CDKN2B-AS, PCAT12	9p21.3	100048912	ENSG00000240498	OTTHUMG00000019689	1987	Antisense RNAs
HGNC:40142	CDYL-AS1	CDYL antisense RNA 1	Approved	RNA, long non-coding			6p25.1	101927913	ENSG00000236336	OTTHUMG00000156967	1987	Antisense RNAs
HGNC:55317	CEACAM16-AS1	CEACAM16, CEACAM19 and PVR antisense RNA 1	Approved	RNA, long non-coding			19q13.31	107985305	ENSG00000266903		1987	Antisense RNAs
HGNC:51226	CEBPB-AS1	CEBPB antisense RNA 1	Approved	RNA, long non-coding			20q13.13	101927559	ENSG00000277449	OTTHUMG00000186944	1987	Antisense RNAs
HGNC:23515	CELF2-AS1	CELF2 antisense RNA 1	Approved	RNA, long non-coding	C10orf31	FLJ40494, Em:AC026887.2	10p14	414196	ENSG00000181800	OTTHUMG00000017669	1987	Antisense RNAs
HGNC:44703	CELF2-AS2	CELF2 antisense RNA 2	Approved	RNA, long non-coding			10p14	439950	ENSG00000237986	OTTHUMG00000017665	1987	Antisense RNAs
HGNC:55106	CENPN-AS1	CENPN antisense RNA 1	Approved	RNA, long non-coding			16q23.2	107984858	ENSG00000260213		1987	Antisense RNAs
HGNC:40143	CEP250-AS1	CEP250 antisense RNA 1	Approved	RNA, long non-coding			20q11.22	102725201	ENSG00000230155	OTTHUMG00000055986	1987	Antisense RNAs
HGNC:51431	CERS3-AS1	CERS3 antisense RNA 1	Approved	RNA, long non-coding			15q26.3	102723320	ENSG00000259430	OTTHUMG00000172308	1987	Antisense RNAs
HGNC:44485	CERS6-AS1	CERS6 antisense RNA 1	Approved	RNA, long non-coding			2q24.3	100861402	ENSG00000227617	OTTHUMG00000153980	1987	Antisense RNAs
HGNC:41113	CFAP44-AS1	CFAP44 antisense RNA 1	Approved	RNA, long non-coding	WDR52-AS1		3q13.2	100874029	ENSG00000243849	OTTHUMG00000159300	1987	Antisense RNAs
HGNC:40731	CFAP61-AS1	CFAP61 antisense RNA 1	Approved	RNA, long non-coding			20p11.23	101929575	ENSG00000243810	OTTHUMG00000159256	1987	Antisense RNAs
HGNC:14437	CFLAR-AS1	CFLAR antisense RNA 1	Approved	RNA, long non-coding	ALS2CR10		2q33.1	65072	ENSG00000226312	OTTHUMG00000154713	1987	Antisense RNAs
HGNC:40144	CFTR-AS1	CFTR antisense RNA 1	Approved	RNA, long non-coding		BGas	7q31.2	111082987	ENSG00000232661	OTTHUMG00000066356	1987	Antisense RNAs
HGNC:40148	CHL1-AS1	CHL1 antisense RNA 1	Approved	RNA, long non-coding			3p26.3	101927193	ENSG00000234661	OTTHUMG00000154873	1987	Antisense RNAs
HGNC:40147	CHL1-AS2	CHL1 antisense RNA 2	Approved	RNA, long non-coding			3p26.3	101927174	ENSG00000224318	OTTHUMG00000154872	1987	Antisense RNAs
HGNC:52778	CHMP1B-AS1	CHMP1B antisense RNA 1	Approved	RNA, long non-coding			18p11.21	109729129	ENSG00000267165	OTTHUMG00000180621	1987	Antisense RNAs
HGNC:55795	CHMP3-AS1	CHMP3 and RNF103 antisense RNA 1	Approved	RNA, long non-coding			2p11.2	105374845	ENSG00000228363		1987	Antisense RNAs
HGNC:40149	CHN2-AS1	CHN2 antisense RNA 1	Approved	RNA, long non-coding			7p14.3	102724484	ENSG00000235669	OTTHUMG00000152748	1987	Antisense RNAs
HGNC:1279	CHODL-AS1	CHODL antisense RNA 1	Approved	RNA, long non-coding	C21orf39, NCRNA00157		21q21.1	54075	ENSG00000231755	OTTHUMG00000074500	1987	Antisense RNAs
HGNC:40150	CHRM3-AS1	CHRM3 antisense RNA 1	Approved	RNA, long non-coding			1q43	100873984	ENSG00000234601	OTTHUMG00000039650	1987	Antisense RNAs
HGNC:43725	CHRM3-AS2	CHRM3 antisense RNA 2	Approved	RNA, long non-coding			1q43	100506915	ENSG00000233355	OTTHUMG00000039648	1987	Antisense RNAs
HGNC:28588	CIRBP-AS1	CIRBP antisense RNA 1	Approved	RNA, long non-coding	C19orf23	MGC39338	19p13.3	148046	ENSG00000267493	OTTHUMG00000180146	1987	Antisense RNAs
HGNC:48997	CKMT2-AS1	CKMT2 antisense RNA 1	Approved	RNA, long non-coding			5q14.1	100131067	ENSG00000247572	OTTHUMG00000162566	1987	Antisense RNAs
HGNC:55328	CLASP1-AS1	CLASP1 antisense RNA 1	Approved	RNA, long non-coding			2q14.2	107985942	ENSG00000265451		1987	Antisense RNAs
HGNC:54055	CLCA4-AS1	CLCA4 antisense RNA 1	Approved	RNA, long non-coding			1p22.3	105378828	ENSG00000236915		1987	Antisense RNAs
HGNC:39907	CLDN10-AS1	CLDN10 antisense RNA 1	Approved	RNA, long non-coding			13q32.1	100874194	ENSG00000223392	OTTHUMG00000017220	1987	Antisense RNAs
HGNC:55953	CLDN14-AS1	CLDN14 antisense RNA 1	Approved	RNA, long non-coding		AP000695.4, PTAR, lnc-CHAF1B-3	21q22.13	105369301	ENSG00000233818		1987	Antisense RNAs
HGNC:53407	CLEC12A-AS1	CLEC12A antisense RNA 1	Approved	RNA, long non-coding			12p13.31	400002	ENSG00000231560	OTTHUMG00000150192	1987	Antisense RNAs
HGNC:48586	CLIP1-AS1	CLIP1 antisense RNA 1	Approved	RNA, long non-coding			12q24.31	100507066	ENSG00000257097	OTTHUMG00000168927	1987	Antisense RNAs
HGNC:24070	CLLU1-AS1	CLLU1 antisense RNA 1	Approved	RNA, long non-coding	CLLU1OS		12q22	574016	ENSG00000205057	OTTHUMG00000161990	1987	Antisense RNAs
HGNC:55523	CLN8-AS1	CLN8 antisense RNA 1	Approved	RNA, long non-coding			8p23.3	101927752	ENSG00000253982		1987	Antisense RNAs
HGNC:30895	CLRN1-AS1	CLRN1 antisense RNA 1	Approved	RNA, long non-coding	CLRN1OS	UCRP	3q25.1	116933	ENSG00000239265	OTTHUMG00000159846	1987	Antisense RNAs
HGNC:49095	CLSTN2-AS1	CLSTN2 antisense RNA 1	Approved	RNA, long non-coding			3q23	101927808	ENSG00000250433	OTTHUMG00000160140	1987	Antisense RNAs
HGNC:39893	CLYBL-AS1	CLYBL antisense RNA 1	Approved	RNA, long non-coding			13q32.3	101927465	ENSG00000234303	OTTHUMG00000017276	1987	Antisense RNAs
HGNC:39894	CLYBL-AS2	CLYBL antisense RNA 2	Approved	RNA, long non-coding			13q32.3	100874063	ENSG00000227659	OTTHUMG00000017275	1987	Antisense RNAs
HGNC:56191	CLYBL-AS3	CLYBL antisense RNA 3	Approved	RNA, long non-coding			13q32.3	101927437			1987	Antisense RNAs
HGNC:41163	CNIH3-AS1	CNIH3 antisense RNA 1	Approved	RNA, long non-coding			1q42.12	105373106	ENSG00000229400	OTTHUMG00000037717	1987	Antisense RNAs
HGNC:41162	CNIH3-AS2	CNIH3 antisense RNA 2	Approved	RNA, long non-coding			1q42.12	102723817	ENSG00000233384	OTTHUMG00000037718	1987	Antisense RNAs
HGNC:41031	CNOT10-AS1	CNOT10 antisense RNA 1	Approved	RNA, long non-coding			3p22.3	100874109	ENSG00000251224	OTTHUMG00000162550	1987	Antisense RNAs
HGNC:55480	CNPY2-AS1	CNPY2 antisense RNA 1	Approved	RNA, long non-coding			12q13.3	112268098	ENSG00000257303		1987	Antisense RNAs
HGNC:48712	CNTFR-AS1	CNTFR antisense RNA 1	Approved	RNA, long non-coding			9p13.3	415056	ENSG00000237159	OTTHUMG00000000441	1987	Antisense RNAs
HGNC:39985	CNTN4-AS1	CNTN4 antisense RNA 1	Approved	RNA, long non-coding			3p26.2	100873975	ENSG00000237990	OTTHUMG00000154875	1987	Antisense RNAs
HGNC:39986	CNTN4-AS2	CNTN4 antisense RNA 2	Approved	RNA, long non-coding			3p26.3	100873976	ENSG00000227588	OTTHUMG00000156185	1987	Antisense RNAs
HGNC:40657	CNTNAP2-AS1	CNTNAP2 antisense RNA 1	Approved	RNA, long non-coding			7q35	101928700	ENSG00000236795	OTTHUMG00000152744	1987	Antisense RNAs
